TITLE="mean" 
Variables="X","Y","Z","VX","VY","VZ"
ZONE T="0", I=289, J=214, SOLUTIONTIME=0
-18.853 19.2844 35.0 269.530438438 -12.285004815 11.9532963664
-18.5196 19.2844 35.0 269.573775776 -12.3379850982 11.9434653483
-18.1862 19.2844 35.0 269.62753954 -12.3355950447 11.8968179753
-17.8528 19.2844 35.0 269.518154154 -12.2835074834 11.9307842499
-17.5193 19.2844 35.0 269.374344344 -12.3024549632 11.8684773574
-17.1859 19.2844 35.0 269.462914915 -12.1225965645 11.7179770204
-16.8525 19.2844 35.0 269.452744745 -12.2387196945 11.7872704745
-16.5191 19.2844 35.0 269.479489489 -12.305595669 11.7031250258
-16.1857 19.2844 35.0 269.439771772 -12.297053765 11.6620178058
-15.8523 19.2844 35.0 269.569304304 -12.3109778796 11.7835670925
-15.5189 19.2844 35.0 269.550821822 -12.2919353252 11.8258972615
-15.1854 19.2844 35.0 269.447237237 -12.0943739653 11.8242206069
-14.852 19.2844 35.0 269.464658659 -11.8081131652 11.8526768596
-14.5186 19.2844 35.0 269.483698699 -11.7972360033 11.757910712
-14.1852 19.2844 35.0 269.443811812 -11.9034689256 11.7268760563
-13.8518 19.2844 35.0 269.516773774 -11.7295190202 11.7116974665
-13.5184 19.2844 35.0 269.609293293 -11.6260511079 11.7095971139
-13.185 19.2844 35.0 269.549994995 -11.6340966879 11.6955695943
-12.8516 19.2844 35.0 269.355553554 -11.7018728557 11.7253542835
-12.5181 19.2844 35.0 269.224414414 -11.7864828789 11.7531003282
-12.1847 19.2844 35.0 269.321703704 -11.8095994024 11.7615040953
-11.8513 19.2844 35.0 269.375900901 -11.7067341395 11.7379653227
-11.5179 19.2844 35.0 269.334671672 -11.5410027356 11.8060614701
-11.1845 19.2844 35.0 269.31185986 -11.735924397 11.6561803073
-10.8511 19.2844 35.0 269.325850851 -11.6953135145 11.6870871881
-10.5177 19.2844 35.0 269.464235235 -11.379169358 11.6852199826
-10.1842 19.2844 35.0 269.464714715 -11.5782275495 11.6819156434
-9.85083 19.2844 35.0 269.421730731 -11.4453931438 11.7342239109
-9.51741 19.2844 35.0 269.366401401 -11.2317282977 11.7662054578
-9.184 19.2844 35.0 269.324513514 -11.1593063359 11.7119853989
-8.85059 19.2844 35.0 269.259496496 -11.0644447768 11.6551789549
-8.51717 19.2844 35.0 269.294624625 -11.0108948816 11.6289403884
-8.18376 19.2844 35.0 269.34855956 -11.0647911356 11.6784668418
-7.85034 19.2844 35.0 269.370152152 -11.2409443069 11.6140024902
-7.51693 19.2844 35.0 269.273364364 -11.1261750421 11.4728737876
-7.18352 19.2844 35.0 269.187881882 -10.9982008188 11.4484928859
-6.8501 19.2844 35.0 269.157361361 -10.8826933077 11.4744379136
-6.51669 19.2844 35.0 269.185724725 -11.0736845686 11.40176267
-6.18328 19.2844 35.0 269.315201201 -11.0943475253 11.4895489703
-5.84986 19.2844 35.0 269.363557558 -11.1640403906 11.598436742
-5.51645 19.2844 35.0 269.329788789 -11.2768703442 11.4990438728
-5.18303 19.2844 35.0 269.438983984 -11.1711710309 11.4567472184
-4.84962 19.2844 35.0 269.461276276 -11.0626235976 11.4010303824
-4.51621 19.2844 35.0 269.406796797 -10.9359952041 11.4590522437
-4.18279 19.2844 35.0 269.491514515 -10.8683086196 11.5496336957
-3.84938 19.2844 35.0 269.433479479 -10.8658248297 11.5423831261
-3.51597 19.2844 35.0 269.268495495 -10.8246926124 11.3841701165
-3.18255 19.2844 35.0 269.208674675 -10.6624631836 11.337832374
-2.84914 19.2844 35.0 269.16533033 -10.6504747476 11.3655230527
-2.51572 19.2844 35.0 269.215071071 -10.6415896226 11.3638922823
-2.18231 19.2844 35.0 269.209656657 -10.6258000873 11.3871021677
-1.8489 19.2844 35.0 269.122445445 -10.8172766476 11.4348979593
-1.51548 19.2844 35.0 269.173988989 -10.9325984598 11.4773646133
-1.18207 19.2844 35.0 269.249251251 -10.7698484214 11.4189334883
-0.848655 19.2844 35.0 269.268175175 -10.7752649734 11.4886515696
-0.515241 19.2844 35.0 269.270267267 -10.8679606713 11.3931401434
-0.181828 19.2844 35.0 269.332466466 -10.6620118222 11.2575168908
0.151586 19.2844 35.0 269.390620621 -10.6368192302 11.2851910474
0.485 19.2844 35.0 269.488087087 -10.6477551966 11.3996087506
0.818414 19.2844 35.0 269.40415015 -10.5490858878 11.3904315714
1.15183 19.2844 35.0 269.336956957 -10.5326323972 11.3713101426
1.48524 19.2844 35.0 269.376181181 -10.5157489432 11.3204256135
1.81866 19.2844 35.0 269.388750751 -10.4197683038 11.2234861054
2.15207 19.2844 35.0 269.460063063 -10.3528194742 11.1663269675
2.48548 19.2844 35.0 269.296171171 -10.3072571195 11.1884230195
2.8189 19.2844 35.0 269.306399399 -10.3467043036 11.201988472
3.15231 19.2844 35.0 269.253632633 -10.4417106696 11.2830811654
3.48572 19.2844 35.0 269.1825996 -10.2356181743 11.3672263481
3.81914 19.2844 35.0 269.260231231 -10.2614653123 11.3801712103
4.15255 19.2844 35.0 269.297678679 -10.3507545135 11.3923581914
4.48597 19.2844 35.0 269.348143143 -10.4192318609 11.2453947755
4.81938 19.2844 35.0 269.337803804 -10.3239341418 11.2676657486
5.15279 19.2844 35.0 269.344513514 -10.2375124652 11.2142216987
5.48621 19.2844 35.0 269.184472472 -10.3437222616 11.3092613593
5.81962 19.2844 35.0 269.147181181 -10.4604947461 11.3203574046
6.15303 19.2844 35.0 269.153897898 -10.290182746 11.2326627564
6.48645 19.2844 35.0 269.2444004 -10.1075778949 11.1529310761
6.81986 19.2844 35.0 269.292765766 -10.056415997 11.1318964826
7.15328 19.2844 35.0 269.161748749 -10.0769015985 11.1815828282
7.48669 19.2844 35.0 269.136688689 -10.0078876085 11.2081654764
7.8201 19.2844 35.0 269.239265265 -9.94853121481 11.2348615413
8.15352 19.2844 35.0 269.1995996 -9.97157502331 11.2227515455
8.48693 19.2844 35.0 269.210253253 -10.1591060223 11.1986625264
8.82034 19.2844 35.0 269.277271271 -10.1547414424 11.194502399
9.15376 19.2844 35.0 269.080768769 -10.0498499769 11.1125497079
9.48717 19.2844 35.0 269.093687688 -9.98309256777 11.1270017381
9.82059 19.2844 35.0 269.171891892 -9.96952167508 11.1559829292
10.154 19.2844 35.0 269.158885886 -10.0303355874 11.166191359
10.4874 19.2844 35.0 269.149104104 -10.0719113282 11.209799942
10.8208 19.2844 35.0 269.159142142 -9.86010633387 11.2569927698
11.1542 19.2844 35.0 269.290498498 -9.81719741942 11.1056641897
11.4877 19.2844 35.0 269.32886987 -9.81541876434 10.9742077586
11.8211 19.2844 35.0 269.232604605 -9.81555729249 10.8545547028
12.1545 19.2844 35.0 269.226328328 -9.73888650851 10.8909683986
12.4879 19.2844 35.0 269.211232232 -9.92752753313 11.0049959566
12.8213 19.2844 35.0 269.279164164 -9.88342767544 10.9471950761
13.1547 19.2844 35.0 269.42197998 -9.80534625716 10.9645216324
13.4881 19.2844 35.0 269.327109109 -9.72221463874 10.9466389966
13.8216 19.2844 35.0 269.341215215 -9.51334158719 10.9583572308
14.155 19.2844 35.0 269.340516517 -9.60208489489 11.0287121876
14.4884 19.2844 35.0 269.245585586 -9.65968338438 11.0653691588
14.8218 19.2844 35.0 269.23674975 -9.71816013169 11.1756162237
15.1552 19.2844 35.0 269.343016016 -9.88636118999 11.0841436485
15.4886 19.2844 35.0 269.382226226 -9.84289347457 10.9307914618
15.822 19.2844 35.0 269.340544545 -9.55629905275 10.809923021
16.1554 19.2844 35.0 269.248196196 -9.51250889149 10.8778429986
16.4889 19.2844 35.0 269.228364364 -9.44059472853 10.8901348241
16.8223 19.2844 35.0 269.333226226 -9.46788716416 10.8650282746
17.1557 19.2844 35.0 269.392801802 -9.6376933016 10.902360328
17.4891 19.2844 35.0 269.354199199 -9.68830055305 10.9129063642
17.8225 19.2844 35.0 269.259045045 -9.67030052793 11.0084616009
18.1559 19.2844 35.0 269.296142142 -9.54141711532 10.9734249208
18.4893 19.2844 35.0 269.355525526 -9.49175627708 10.9225283334
18.8228 19.2844 35.0 269.227134134 -9.51402498539 10.928512974
19.1562 19.2844 35.0 269.243283283 -9.53000690731 10.9609721296
19.4896 19.2844 35.0 269.274826827 -9.64511173895 10.9898086015
19.823 19.2844 35.0 269.283111111 -9.55772837107 11.0248161961
20.1564 19.2844 35.0 269.203985986 -9.29285952352 10.9263040569
20.4898 19.2844 35.0 269.256454454 -9.19153764454 10.9008125587
20.8232 19.2844 35.0 269.357172172 -9.20649348488 10.7473068381
21.1567 19.2844 35.0 269.290105105 -9.33119450034 10.7216782499
21.4901 19.2844 35.0 269.347880881 -9.37938518768 10.7627171138
21.8235 19.2844 35.0 269.333737738 -9.44450084084 10.8136074444
22.1569 19.2844 35.0 269.187518519 -9.46625671181 10.9259597585
22.4903 19.2844 35.0 269.250575576 -9.41402647868 10.8768773601
22.8237 19.2844 35.0 269.265590591 -9.39325522002 10.7959198442
23.1571 19.2844 35.0 269.193056056 -9.44945528337 10.831863128
23.4906 19.2844 35.0 269.230229229 -9.4089950002 10.9168459745
23.824 19.2844 35.0 269.221970971 -9.43675714625 10.87728466
24.1574 19.2844 35.0 269.274700701 -9.34976303706 10.965998663
24.4908 19.2844 35.0 269.234771772 -9.39799393624 10.9676304084
24.8242 19.2844 35.0 269.177387387 -9.31642843233 10.8605669881
25.1576 19.2844 35.0 269.206227227 -9.2171035043 10.808753979
25.491 19.2844 35.0 269.167155155 -9.08749935025 10.8626749107
25.8244 19.2844 35.0 269.089893894 -9.38139355756 10.8810189301
26.1579 19.2844 35.0 269.108119119 -9.64024834047 10.8607103671
26.4913 19.2844 35.0 269.064910911 -9.6351464952 10.8098196446
26.8247 19.2844 35.0 269.112916917 -9.3072258956 10.7983918587
27.1581 19.2844 35.0 269.163650651 -9.15704057137 10.6668285527
27.4915 19.2844 35.0 269.169496496 -9.20898390994 10.6719558769
27.8249 19.2844 35.0 269.178356356 -9.0965983814 10.6136367836
28.1583 19.2844 35.0 269.158176176 -9.15518072122 10.6589107573
28.4918 19.2844 35.0 269.171787788 -9.18072777114 10.7198678603
28.8252 19.2844 35.0 269.112771772 -9.31590129164 10.8375310082
29.1586 19.2844 35.0 269.141012012 -9.46660879249 10.9129667287
29.492 19.2844 35.0 269.160387387 -9.20411042733 10.6637550851
29.8254 19.2844 35.0 269.237193193 -9.08455274404 10.5709109468
30.1588 19.2844 35.0 269.128481481 -9.05947067818 10.7106388271
30.4922 19.2844 35.0 269.122794795 -8.932406804 10.8020870574
30.8257 19.2844 35.0 269.15403003 -9.19223172252 10.7983263652
31.1591 19.2844 35.0 269.184411411 -9.18720212543 10.7220064761
31.4925 19.2844 35.0 269.177972973 -9.11128761582 10.7190191102
31.8259 19.2844 35.0 269.114521522 -8.94694515355 10.6736921669
32.1593 19.2844 35.0 269.206900901 -8.92392209419 10.5656184416
32.4927 19.2844 35.0 269.202068068 -8.9507190127 10.5788584456
32.8261 19.2844 35.0 269.102162162 -9.11100933323 10.6305916887
33.1596 19.2844 35.0 269.092399399 -8.97255807317 10.7076892592
33.493 19.2844 35.0 269.239866867 -9.07561856016 10.7079947265
33.8264 19.2844 35.0 269.204354354 -9.00895526757 10.6773779315
34.1598 19.2844 35.0 269.126890891 -8.93382297718 10.6378614315
34.4932 19.2844 35.0 269.13074975 -8.75789326757 10.6257298022
34.8266 19.2844 35.0 269.147166166 -8.71618124935 10.6296245698
35.16 19.2844 35.0 269.161546547 -8.53259831061 10.5758284449
35.4934 19.2844 35.0 269.157322322 -8.64581018633 10.7011152598
35.8269 19.2844 35.0 269.261106106 -8.96218823734 10.802048973
36.1603 19.2844 35.0 269.28571972 -9.01046766957 10.8050659263
36.4937 19.2844 35.0 269.176476476 -8.94189958138 10.717112338
36.8271 19.2844 35.0 269.140746747 -8.88948964505 10.6364881324
37.1605 19.2844 35.0 269.200601602 -8.74774481281 10.6725876592
37.4939 19.2844 35.0 269.248126126 -8.82461728549 10.6599171726
37.8273 19.2844 35.0 269.200359359 -8.82109358486 10.6374111262
38.1608 19.2844 35.0 269.131096096 -8.95437440761 10.6306435413
38.4942 19.2844 35.0 269.149316316 -8.85352727761 10.6307903662
38.8276 19.2844 35.0 269.218660661 -8.87259037788 10.481379638
39.161 19.2844 35.0 269.202988989 -8.76033296496 10.4656443472
39.4944 19.2844 35.0 269.131385385 -8.73840672142 10.5549995632
39.8278 19.2844 35.0 269.12331031 -8.95107826139 10.5065037137
40.1612 19.2844 35.0 269.238006006 -8.86232568368 10.6482830531
40.4947 19.2844 35.0 269.235678679 -8.77765620931 10.7530528961
40.8281 19.2844 35.0 269.224606607 -8.86488438726 10.6957016537
41.1615 19.2844 35.0 269.240335335 -8.86054263142 10.6830352213
41.4949 19.2844 35.0 269.264511512 -8.75817127117 10.549407639
41.8283 19.2844 35.0 269.233913914 -8.7435523022 10.5189378048
42.1617 19.2844 35.0 269.279705706 -8.62009104725 10.5981135425
42.4951 19.2844 35.0 269.287433433 -8.72055752963 10.6122215123
42.8286 19.2844 35.0 269.283994995 -8.84769397347 10.6204482994
43.162 19.2844 35.0 269.294580581 -8.84656343493 10.4734803444
43.4954 19.2844 35.0 269.257358358 -8.89687818959 10.3743063589
43.8288 19.2844 35.0 269.210688689 -8.64910087137 10.4201282394
44.1622 19.2844 35.0 269.119302302 -8.35880517447 10.3721144589
44.4956 19.2844 35.0 269.267721722 -8.50143775235 10.3040415267
44.829 19.2844 35.0 269.221795796 -8.67500051632 10.3876993084
45.1624 19.2844 35.0 269.156324324 -8.65380575085 10.4423093835
45.4959 19.2844 35.0 269.190448448 -8.78425603906 10.519639374
45.8293 19.2844 35.0 269.212479479 -8.92060527505 10.4342092225
46.1627 19.2844 35.0 269.236132132 -8.6055738601 10.3340261178
46.4961 19.2844 35.0 269.195357357 -8.56079673724 10.316808792
46.8295 19.2844 35.0 269.239503504 -8.45800501772 10.4813649624
47.1629 19.2844 35.0 269.206404404 -8.40801248968 10.4672473808
47.4963 19.2844 35.0 269.193984985 -8.6087140162 10.4773403049
47.8298 19.2844 35.0 269.243171171 -8.57083199584 10.4835285482
48.1632 19.2844 35.0 269.179501502 -8.58259054585 10.4572583055
48.4966 19.2844 35.0 269.287392392 -8.42913909953 10.346173213
-47.5266 19.9824 35.0 272.578033033 -17.6265213302 12.8464153685
-47.1932 19.9824 35.0 272.789466466 -17.7938885597 12.5673354114
-46.8598 19.9824 35.0 272.821797798 -17.7534590749 12.53657413
-46.5263 19.9824 35.0 272.769748749 -17.6948596847 12.3925084828
-46.1929 19.9824 35.0 272.567415415 -17.7482262568 12.4541319259
-45.8595 19.9824 35.0 272.475502503 -17.628828131 12.3664317893
-45.5261 19.9824 35.0 272.581556557 -17.443271251 12.3778187668
-45.1927 19.9824 35.0 272.471033033 -17.4512291497 12.4483010137
-44.8593 19.9824 35.0 272.405607608 -17.4231256359 12.4007712838
-44.5259 19.9824 35.0 272.149568569 -17.3900885964 12.3561645317
-44.1924 19.9824 35.0 272.180049049 -17.1904785305 12.4236032509
-43.859 19.9824 35.0 272.117814815 -17.1801048658 12.5113742631
-43.5256 19.9824 35.0 272.119864865 -17.0989692175 12.6431181041
-43.1922 19.9824 35.0 271.915750751 -17.1067475375 12.6712404675
-42.8588 19.9824 35.0 271.877089089 -16.9852214358 12.5326487538
-42.5254 19.9824 35.0 271.706661662 -16.9833733003 12.5144050624
-42.192 19.9824 35.0 271.687277277 -16.6878028647 12.5723898298
-41.8586 19.9824 35.0 271.67805005 -16.4349329586 12.5706882101
-41.5251 19.9824 35.0 271.53354955 -16.4390694453 12.5163131071
-41.1917 19.9824 35.0 271.386206206 -16.6267871973 12.4599636589
-40.8583 19.9824 35.0 271.364952953 -16.6527178098 12.4932403093
-40.5249 19.9824 35.0 271.298948949 -16.4614736372 12.4840170824
-40.1915 19.9824 35.0 271.237247247 -16.3462551912 12.526165038
-39.8581 19.9824 35.0 271.311656657 -16.2553743504 12.4636435989
-39.5247 19.9824 35.0 271.212974975 -16.1795546749 12.4938485755
-39.1912 19.9824 35.0 271.253858859 -16.2831259936 12.5673449083
-38.8578 19.9824 35.0 271.051728729 -16.2472718178 12.5153900961
-38.5244 19.9824 35.0 271.03606006 -16.02813049 12.4020968078
-38.191 19.9824 35.0 270.962444444 -16.0445444128 12.4355526149
-37.8576 19.9824 35.0 271.004673674 -15.9417386585 12.4452565754
-37.5242 19.9824 35.0 270.923085085 -15.8915959329 12.4933996667
-37.1908 19.9824 35.0 270.955682683 -15.8452447308 12.4953585339
-36.8573 19.9824 35.0 270.8538999 -15.7833969822 12.4928230491
-36.5239 19.9824 35.0 270.745612613 -15.5878932283 12.4237795568
-36.1905 19.9824 35.0 270.725117117 -15.4144625987 12.4339478539
-35.8571 19.9824 35.0 270.835695696 -15.2771100177 12.3634336507
-35.5237 19.9824 35.0 270.755662663 -15.1159291677 12.3526138719
-35.1903 19.9824 35.0 270.604072072 -15.0995958151 12.366086993
-34.8569 19.9824 35.0 270.567710711 -15.1893977948 12.424047273
-34.5234 19.9824 35.0 270.613279279 -15.0285723779 12.4127199099
-34.19 19.9824 35.0 270.460251251 -14.9813029533 12.4514217
-33.8566 19.9824 35.0 270.458305305 -14.9451872229 12.4218128168
-33.5232 19.9824 35.0 270.571506507 -14.9202942678 12.2688807115
-33.1898 19.9824 35.0 270.481473473 -14.8736297215 12.1889192777
-32.8564 19.9824 35.0 270.431850851 -14.80490022 12.2276331076
-32.523 19.9824 35.0 270.342201201 -14.7296218215 12.2863695445
-32.1896 19.9824 35.0 270.418911912 -14.6413878534 12.3333890274
-31.8561 19.9824 35.0 270.355379379 -14.5953490992 12.2800645269
-31.5227 19.9824 35.0 270.284612613 -14.5585661297 12.3156112963
-31.1893 19.9824 35.0 270.142182182 -14.5504592939 12.301330277
-30.8559 19.9824 35.0 270.233947948 -14.2910993357 12.2989139696
-30.5225 19.9824 35.0 270.267361361 -14.244248391 12.27953516
-30.1891 19.9824 35.0 270.363543544 -14.0777329674 12.1988003712
-29.8557 19.9824 35.0 270.278828829 -14.1096722931 12.269898956
-29.5222 19.9824 35.0 270.330181181 -14.1197295153 12.1984457788
-29.1888 19.9824 35.0 270.222595596 -13.9975146756 12.1525332302
-28.8554 19.9824 35.0 270.227514515 -13.7636667427 12.2758722603
-28.522 19.9824 35.0 270.153167167 -13.9257565372 12.2925008689
-28.1886 19.9824 35.0 270.141862863 -13.8833042048 12.2683467881
-27.8552 19.9824 35.0 270.127725726 -13.7317535074 12.1827339282
-27.5218 19.9824 35.0 270.012605606 -13.7113898889 12.0820664574
-27.1883 19.9824 35.0 269.98680981 -13.436978875 12.026648519
-26.8549 19.9824 35.0 269.927735736 -13.5869989754 12.0182664152
-26.5215 19.9824 35.0 270.072013013 -13.6230999588 12.0170615471
-26.1881 19.9824 35.0 270.015603604 -13.4724816467 12.0481529958
-25.8547 19.9824 35.0 269.976241241 -13.3265375315 12.038630714
-25.5213 19.9824 35.0 269.870039039 -13.2489713196 12.1532536726
-25.1879 19.9824 35.0 270.008086086 -13.3194574623 12.1147201507
-24.8544 19.9824 35.0 270.031678679 -13.3908051424 12.110987312
-24.521 19.9824 35.0 270.045337337 -13.2365285178 12.0169586777
-24.1876 19.9824 35.0 270.059785786 -13.014671436 12.0139867908
-23.8542 19.9824 35.0 270.027825826 -13.0679894361 12.0110052603
-23.5208 19.9824 35.0 269.958226226 -13.1670766882 12.0197227588
-23.1874 19.9824 35.0 269.955795796 -13.1376603157 12.035459577
-22.854 19.9824 35.0 269.871454454 -12.9997830802 12.0327287153
-22.5206 19.9824 35.0 269.890049049 -13.0525940069 11.8845407558
-22.1871 19.9824 35.0 269.766027027 -12.9050978859 11.8334144892
-21.8537 19.9824 35.0 269.780513514 -12.8269178588 11.8260049279
-21.5203 19.9824 35.0 269.795712713 -12.7115422755 11.7241885681
-21.1869 19.9824 35.0 269.774406406 -12.8266940675 11.7682677427
-20.8535 19.9824 35.0 269.863001001 -12.8633136501 11.9266177981
-20.5201 19.9824 35.0 269.984895896 -12.6804091707 11.9211357178
-20.1867 19.9824 35.0 269.862444444 -12.7201276379 11.9191485767
-19.8532 19.9824 35.0 269.795624625 -12.410378266 11.7494471694
-19.5198 19.9824 35.0 269.872311311 -12.3247524182 11.7403097079
-19.1864 19.9824 35.0 269.877443443 -12.3423942275 11.8141641093
-18.853 19.9824 35.0 269.852620621 -12.353433088 11.8358268859
-18.5196 19.9824 35.0 269.815810811 -12.3849454672 11.8357866427
-18.1862 19.9824 35.0 269.837351351 -12.3639232673 11.7969409149
-17.8528 19.9824 35.0 269.793762763 -12.361375946 11.83506483
-17.5193 19.9824 35.0 269.670963964 -12.201290947 11.6770938897
-17.1859 19.9824 35.0 269.633760761 -12.232933563 11.6141950477
-16.8525 19.9824 35.0 269.618135135 -12.2572476927 11.7184342085
-16.5191 19.9824 35.0 269.670836837 -12.3596782879 11.7587791672
-16.1857 19.9824 35.0 269.691750751 -12.2953093812 11.6728864053
-15.8523 19.9824 35.0 269.667087087 -12.111799525 11.6720892358
-15.5189 19.9824 35.0 269.782735736 -12.0086481527 11.7239120916
-15.1854 19.9824 35.0 269.633863864 -11.8238631656 11.6925661541
-14.852 19.9824 35.0 269.622790791 -11.5910948721 11.6845462423
-14.5186 19.9824 35.0 269.63346046 -11.7250239066 11.6641419693
-14.1852 19.9824 35.0 269.690059059 -11.7810112199 11.6799362645
-13.8518 19.9824 35.0 269.625893894 -11.8119771883 11.7397395825
-13.5184 19.9824 35.0 269.66364965 -11.6585695422 11.7264016887
-13.185 19.9824 35.0 269.711616617 -11.4628034461 11.6783064148
-12.8516 19.9824 35.0 269.577218218 -11.3419522218 11.5344947648
